level,code,terrain,game_mode,player_powers,enemy_powers,speed,strategic_side,outcome,ticks,seconds,blue_population,red_population,blue_living_population,red_living_population,blue_mana,red_mana,blue_castles,red_castles,blue_peak_castles,red_peak_castles,blue_towns,red_towns,blue_action_markers,red_action_markers,blue_alive_slots,red_alive_slots,dead_slots,ruins,slots,war_tick,first_offense_tick,last_offense_tick,both_quakes,both_volcanoes,both_floods,both_knights,both_wars,blue_initial_population,red_initial_population,blue_initial_mana,red_initial_mana,state_hash,blue_exact_quakes,red_exact_quakes,blue_exact_swamps,red_exact_swamps,blue_exact_knights,red_exact_knights,blue_exact_volcanoes,red_exact_volcanoes,blue_exact_floods,red_exact_floods,blue_exact_wars,red_exact_wars,blue_unclassified_power_score,red_unclassified_power_score,blue_actual_towns,red_actual_towns,blue_actual_castles,red_actual_castles,blue_actual_knights,red_actual_knights,blue_actual_battles_won,red_actual_battles_won,blue_peak_actual_population,red_peak_actual_population,blue_peak_actual_towns,red_peak_actual_towns,blue_peak_actual_castles,red_peak_actual_castles,blue_peak_actual_knights,red_peak_actual_knights,blue_peak_actual_battles_won,red_peak_actual_battles_won
299,NIMKOPPERT,0,16,8,8,1,0,ongoing,9600,1200.000,67,424086,67,424086,1228,686984,0,165,1,165,0,26,0,0,1,207,0,0,208,0,1673,8264,0,94,0,0,0,45,45,399,2700,22ac500d73842800ce08bf2e9887c4e6b1ff9b4b44a8d3a53cafda85b3f63a73,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,26,0,165,0,0,4,41,5973,424086,22,65,1,165,0,0,4,41
299,NIMKOPPERT,0,16,8,8,1,1,ongoing,9600,1200.000,152819,495,152819,495,5704,-16,72,0,75,4,15,5,0,0,113,8,9,0,130,0,2345,9577,0,102,0,0,0,45,45,399,2700,1bb01f7f42a2d4f9d49e15e10f937da634d558d4ed4ebc8c2f086998177536fe,0,0,0,0,0,0,102,0,0,0,0,0,0,0,15,5,72,0,0,0,78,20,152819,3806,27,23,75,4,0,0,78,20
300,BILQAZOUT,0,4,9,8,2,0,ongoing,9600,1200.000,1116,9545,1116,9545,2799,2166,0,0,0,0,7,13,2,2,13,22,4,0,39,0,4803,8425,1,1,0,0,0,540,540,399,2700,8486041b08ddc6b61755881185d543fd52c2dce51c3602fe482ad0db06388904,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7,13,0,0,0,0,10,9,1205,9545,11,14,0,0,0,0,10,9
300,BILQAZOUT,0,4,9,8,2,1,ongoing,9600,1200.000,1249,13405,1249,13405,3099,12989,0,0,0,0,11,17,2,1,19,28,0,0,47,0,4805,4805,1,0,0,0,0,540,540,399,2700,232e9d0e0b049ce60aed726c6258a60491a35939adb1530dc0edf140a18507f4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,0,0,0,0,12,9,1253,13405,12,17,0,0,0,0,12,9
301,RINGIAL,0,4,9,8,2,0,ongoing,9600,1200.000,18622,23358,18622,23358,2699,4719,0,0,0,0,31,26,2,2,47,43,6,0,96,0,5203,7353,1,1,0,0,0,540,540,399,2700,f3973df0c408e77351d89cea73a8abb6c078bd33bc11c21e078a8047393c74cc,1,0,0,0,0,0,0,1,0,0,0,0,0,0,31,26,0,0,0,0,0,0,18622,23358,35,26,0,0,0,0,0,0
301,RINGIAL,0,4,9,8,2,1,ongoing,9600,1200.000,22960,22230,22960,22230,1899,2538,0,0,0,0,36,29,7,2,57,45,1,0,103,0,6805,8433,1,1,0,0,0,540,540,399,2700,da529bc975d96352da8192e81a868173c0d9ebdafa0f0f3559cb625eae0d0a60,1,0,0,0,0,0,0,1,0,0,0,0,0,0,36,29,0,0,0,0,0,0,22960,22230,36,29,0,0,0,0,0,0
302,WEAVCEPIL,0,4,9,8,2,0,ongoing,9600,1200.000,29122,5182,29122,5182,2134,409,0,0,0,0,84,24,9,50,122,34,5,0,161,0,3086,9361,12,0,0,0,0,540,540,399,2700,1a1f92dcb3b2b62ec85a60345f9b4ecb36b721b01319e951229e1b249dde7ea3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,84,24,0,0,0,0,258,238,29122,10919,84,39,0,0,0,0,258,238
302,WEAVCEPIL,0,4,9,8,2,1,win,6328,791.000,0,25044,0,25044,1182,19778,0,0,0,0,0,87,1,1,0,142,3,0,145,0,0,0,0,0,0,0,0,540,540,399,2700,b9693a9285f9da58ceeccdc1bc867cb428cdadac349f13a10af86368c20fc028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,61,109,6364,25047,34,88,0,0,0,0,61,109
303,ALPASJOB,0,4,9,8,2,0,ongoing,9600,1200.000,9743,30127,9743,30127,1882,7422,0,0,0,0,23,37,2,16,34,53,10,0,97,0,4251,7169,2,1,0,0,0,540,540,399,2700,b23b6883d86bcb8276bba822dcfcc3be24d967e7154e056f2a6ee840712fda11,2,0,0,0,0,0,0,1,0,0,0,0,0,0,23,37,0,0,0,0,48,61,9743,30127,28,39,0,0,0,0,48,61
303,ALPASJOB,0,4,9,8,2,1,ongoing,9600,1200.000,1001,18122,1001,18122,1068,15779,0,0,0,0,8,45,2,1,14,72,3,0,89,0,4293,4293,1,0,0,0,0,540,540,399,2700,3de3e998034dc73c13f80b9c3d334e57a2f26f9331a827ff7d8dcfa747de67f9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,45,0,0,0,0,58,108,3468,18227,23,46,0,0,0,0,58,108
304,BADSODLIN,0,4,9,8,2,0,loss,6120,765.000,0,14084,0,14084,-97,708,0,0,0,0,0,43,1,8,0,65,8,0,73,0,2218,5937,1,1,0,0,0,540,540,399,2700,bf4486d4b4f13323e4371895dd99af11f67f89a965849af1e12a31a21c3a0fee,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,43,0,0,0,0,11,74,1623,14084,12,43,0,0,0,0,11,74
304,BADSODLIN,0,4,9,8,2,1,ongoing,9600,1200.000,67,37862,67,37862,1323,24682,0,0,0,0,1,47,1,1,2,72,5,0,79,0,1800,1800,1,0,0,0,0,540,540,399,2700,799d5d417c9e8975c5e96b653003cb076b133fb8d1db7b1488ca8b07d755e250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,0,0,0,0,32,65,1649,37862,12,47,0,0,0,0,32,65
305,IMMYPAL,3,16,1,1,3,0,win,7959,994.875,103986,0,103986,0,27037,13,47,0,47,16,87,0,2313,2831,174,0,8,0,182,0,658,7813,190,0,0,0,0,90,180,399,2700,e011aa07162dec6acc79aec5498b1960422ff44d927aba9ba302fa8b818ea6fd,95,95,0,0,0,0,0,0,0,0,0,0,0,0,87,0,47,0,0,0,189,208,104226,31317,89,45,47,16,0,0,189,208
305,IMMYPAL,3,16,1,1,3,1,win,3324,415.500,0,53038,0,53038,-166,5545,0,12,3,12,0,69,899,869,0,109,10,0,119,0,979,3233,34,0,0,0,0,90,180,399,2700,27a60e49f9308690fc17cedf8749ccbc2f289a5232dd1e7a7d05040c58df6300,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,12,0,0,12,14,5216,53122,25,69,3,12,0,0,12,14
306,HOBOXPERT,3,16,1,1,3,0,win,5330,666.250,128449,0,128449,0,141589,-250,60,0,60,12,21,0,1533,1886,93,0,28,0,121,0,601,4642,111,0,0,0,0,90,180,399,2700,3caf181ce74d33ecdf6c222abe8f675a6c5444770d0626d961313fb5bc766ad4,86,25,0,0,0,0,0,0,0,0,0,0,0,0,21,0,60,0,0,0,49,82,128485,15667,56,27,60,12,0,0,49,82
306,HOBOXPERT,3,16,1,1,3,1,win,4684,585.500,0,95929,0,95929,-81,16504,0,34,5,34,0,39,1571,1555,0,101,6,0,107,0,1081,4555,90,0,0,0,0,90,180,399,2700,4059eecddd7083d9633a7d69fa107da9b232bc5eb806d599f27524fdecc97b55,3,87,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,34,0,0,32,15,13323,96033,24,48,5,34,0,0,32,15
307,BUGEAOUT,3,16,1,1,3,0,win,8008,1001.000,268092,0,268092,0,293798,0,40,0,41,11,132,0,1382,2391,208,0,0,0,208,0,753,7893,143,0,0,0,0,90,180,399,2700,31c4c6b85434034260334fc77b31d9bb4b9f7af9d976ddff60d7bfb36554188f,116,27,0,0,0,0,0,0,0,0,0,0,0,0,132,0,40,0,0,0,45,89,268092,17441,133,31,41,11,0,0,45,89
307,BUGEAOUT,3,16,1,1,3,1,ongoing,9600,1200.000,570,75757,570,75757,-201,2030,0,18,14,20,5,29,3470,3110,8,76,86,0,170,0,898,9586,185,0,0,0,0,90,180,399,2700,88e7dd887f8d3495769f4e954294f3bfd7c2b295280584675f356f867d0dab74,26,159,0,0,0,0,0,0,0,0,0,0,0,0,6,29,0,18,0,0,79,167,17429,76899,33,77,14,20,0,0,79,167
308,SHADDIET,3,16,1,1,3,0,ongoing,9600,1200.000,53232,9660,53232,9660,1545,2261,27,0,27,42,86,13,1856,3266,170,29,8,0,207,0,739,9598,370,0,0,0,0,90,180,399,2700,faad2193bafd312ee4061d32758aeab17ac8dea5463c584370dcccd56c0ffec0,29,341,0,0,0,0,0,0,0,0,0,0,0,0,86,13,27,0,0,0,122,263,55765,120628,118,40,27,42,0,0,122,263
308,SHADDIET,3,16,1,1,3,1,win,6693,836.625,0,112324,0,112324,-250,94349,0,20,15,22,0,107,1757,1712,0,185,17,0,202,0,1714,6295,76,0,0,0,0,90,180,399,2700,496278510cf5a04a5334774d4206fafd621ca0175236a0d625ae4c056fab09d9,23,53,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,20,0,0,82,25,19026,112518,25,120,15,22,0,0,82,25
309,CORQUEBAR,3,16,1,1,3,0,win,5867,733.375,194742,0,194742,0,216293,121,62,0,62,16,59,0,1512,1858,159,0,12,0,171,0,433,4891,149,0,0,0,0,90,180,399,2700,f2a24b5abac56dba502d63b6db8647e62300dd4a3ec2d7b509ba6f52ad25cc24,108,41,0,0,0,0,0,0,0,0,0,0,0,0,59,0,62,0,0,0,37,127,194848,27769,79,28,62,16,0,0,37,127
309,CORQUEBAR,3,16,1,1,3,1,win,6758,844.750,0,171484,0,171484,-79,1099,0,36,2,36,0,83,2321,1343,0,166,10,0,176,0,754,6753,208,0,0,0,0,90,180,399,2700,530a0da242dbbeb52d32fe076cdae95d891f463c609d7a1357a069d43762dd71,1,207,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,36,0,0,31,44,10328,173005,35,83,2,36,0,0,31,44
310,BINUJOB,1,17,0,0,1,0,ongoing,9600,1200.000,299621,8288,299621,8288,222555,150235,112,19,112,25,27,4,0,0,162,33,0,0,195,0,0,0,0,0,0,0,0,45,225,399,2700,84378eb394b560e991f9f5f3f9a62f73635a6acee97e4cc9d6dced1d9311e618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5,112,19,0,0,198,134,299621,38064,49,16,112,25,0,0,198,134
310,BINUJOB,1,17,0,0,1,1,win,8319,1039.875,0,299278,0,299278,36955,260431,0,97,25,97,0,48,0,0,0,169,6,0,175,0,0,0,0,0,0,0,0,45,225,399,2700,b9a38a0eed319046b2739a5bf42d651ff823405635eea09ab35bf6f64261480e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,97,0,0,41,88,32345,299564,20,53,25,97,0,0,41,88
311,SADDELIN,1,17,0,0,1,0,ongoing,9600,1200.000,119986,6625,119986,6625,85490,172867,48,10,48,30,79,9,0,0,155,35,6,0,196,0,0,0,0,0,0,0,0,45,225,399,2700,e4d8089060f2859a8d8dcda30b09f4a98844bfbef7a6f34ef75f2de034e580ec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,9,48,10,0,0,38,60,119986,84847,82,18,48,30,0,0,38,60
311,SADDELIN,1,17,0,0,1,1,ongoing,9600,1200.000,22785,231768,22785,231768,107937,286769,20,44,26,44,5,118,0,0,34,174,0,0,208,0,0,0,0,0,0,0,0,45,225,399,2700,f3cd0f534fedbf8d5a098e2703a36aa5662a68e1c656c0d0eb79e1a8a84b90fb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,118,20,44,0,0,87,100,33355,231768,20,125,26,44,0,0,87,100
312,LOWDIDON,1,17,0,0,1,0,ongoing,9600,1200.000,122002,106753,122002,106753,54559,410799,74,45,74,60,27,6,0,0,116,74,3,0,193,0,0,0,0,0,0,0,0,45,225,399,2700,f7b669a3b10f54971864340869cb751574ec4e0841ba16f6c1fb0e56da228c88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,6,74,45,0,0,55,117,122002,129782,50,17,74,61,0,0,55,117
312,LOWDIDON,1,17,0,0,1,1,ongoing,9600,1200.000,25933,135763,25933,135763,237433,226367,22,63,45,63,7,58,0,0,46,139,22,0,207,0,0,0,0,0,0,0,0,45,225,399,2700,2f54b1fc6850332c60f646c2374e016f7c8a196d08d8472ce2e36a1ae81038e6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,58,22,63,0,0,191,128,84266,135763,22,76,45,63,0,0,191,128
313,QAZKOPMAR,1,17,0,0,1,0,ongoing,9600,1200.000,181592,29887,181592,29887,121288,280843,84,18,84,41,24,11,0,0,127,47,0,0,174,0,0,0,0,0,0,0,0,45,225,399,2700,bf3a41c98a2ce4c4166b1ecee6729293335ce48b3e270f754beaafee9c140c84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,11,83,18,0,0,92,103,181592,94255,34,13,84,41,0,0,92,103
313,QAZKOPMAR,1,17,0,0,1,1,win,8704,1088.000,0,155647,0,155647,19695,155501,0,42,19,42,0,72,0,0,0,140,9,0,149,0,0,0,0,0,0,0,0,45,225,399,2700,382cfbb9ce733b272b505934a9f258f535eb1be6feb6f67548ce7c1f5be1793b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,42,0,0,42,98,8658,155647,18,76,20,42,0,0,42,98
314,VERYINGLUG,1,17,0,0,1,0,ongoing,9600,1200.000,244040,9155,244040,9155,169959,232648,72,16,72,36,72,9,0,0,171,37,0,0,208,0,0,0,0,0,0,0,0,45,225,399,2700,03ceeb723eae80cbf80a45f330ae9310cfa85d3b48b8248204fdeb1539a2f333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,9,72,16,0,0,112,102,244040,72549,79,16,72,36,0,0,112,102
314,VERYINGLUG,1,17,0,0,1,1,ongoing,9600,1200.000,56103,103170,56103,103170,244646,96059,16,41,47,41,9,106,0,0,35,173,0,0,208,0,0,0,0,0,0,0,0,45,225,399,2700,abf82281c00ec149ee172ecf0c4acdfe95769d17dedf33796a17d1e1ba44476f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,106,16,41,0,0,96,54,84509,103170,10,106,48,41,0,0,96,54
315,MINIT,2,16,1,12,4,0,ongoing,9600,1200.000,3326,50053,3325,50053,2848,1371,2,26,10,26,27,1,2060,1721,31,29,41,1,102,0,2241,9529,7,6,0,11,0,450,450,399,2700,e1fa89e86817273ae7b5731baaae628569712e1df5446ad23382cca3114aef5d,7,0,0,0,0,11,0,6,0,0,0,0,0,0,27,1,2,26,0,2,5,178,16357,50053,66,18,10,26,0,5,5,178
315,MINIT,2,16,1,12,4,1,ongoing,9600,1200.000,42045,44340,42045,44340,3489,1997,4,29,30,38,8,83,2178,2227,21,124,16,0,161,0,2077,9561,75,4,0,0,0,450,450,399,2700,872c18a13eb34b7800f61690506103eb685a03877289827e45d404b21bad1759,75,0,0,0,0,0,0,4,0,0,0,0,0,0,8,81,4,29,0,0,147,31,77238,44340,16,91,30,38,0,0,147,31
316,HAMCEBAR,2,16,1,12,4,0,ongoing,9600,1200.000,7719,68404,7719,68404,1888,6728,5,28,6,28,5,5,1357,1808,15,43,4,0,62,0,2011,8961,2,8,0,3,0,450,450,399,2700,81ec06443f55ffeb0b5b5f76ad3df1c7b16906a65bb24b37444d7918c48babc5,2,0,0,0,0,3,0,8,0,0,0,0,0,0,5,5,5,28,0,1,14,86,10474,87515,29,13,6,28,0,2,14,86
316,HAMCEBAR,2,16,1,12,4,1,ongoing,9600,1200.000,7092,127160,7092,127160,902,6965,0,43,19,49,0,47,2215,1833,1,100,6,0,107,0,2049,9329,17,8,0,1,0,450,450,399,2700,c1eb3e8db1e2d020f3865da651ce05bd9f9b15c47659927c8b66b4b0710ac65b,17,0,0,0,0,1,0,8,0,0,0,0,0,0,0,47,0,43,0,0,63,55,55164,141245,19,48,19,49,0,1,63,55
317,FUTASER,2,16,1,12,4,0,ongoing,9600,1200.000,378,71086,378,71086,22,3320,0,33,11,33,6,8,1797,2018,6,45,46,0,97,0,2129,9345,8,8,0,9,0,450,450,399,2700,fbb7fc6e0091662166441d1315539fbbce6b06eb91ece956a246fc7cc8a38337,8,0,0,0,0,9,0,8,0,0,0,0,0,0,6,8,0,33,0,3,9,150,11603,71086,47,21,11,33,0,4,9,150
317,FUTASER,2,16,1,12,4,1,ongoing,9600,1200.000,91,145997,91,145997,-9,20207,0,68,24,68,1,57,2290,2145,2,137,26,0,165,0,2209,9569,35,7,0,6,0,450,450,399,2700,adbccb30a5a765d618fa882f74b0748a4209806c1ef38166073114fb3ef3e66f,35,0,0,0,0,6,0,7,0,0,0,0,0,0,1,57,0,68,0,1,105,51,51785,145997,18,99,24,68,0,1,105,51
318,SUZSODING,2,16,1,12,4,0,ongoing,9600,1200.000,44425,2156,44425,2156,1068,6806,8,0,11,7,55,19,1608,2555,75,23,0,0,98,0,2889,9585,39,2,0,0,0,450,450,399,2700,e426471611403d852d91f23d737e1645b35f59104157ee434519a0162bc160d9,39,0,0,0,0,0,0,2,0,0,0,0,0,0,55,19,8,0,0,0,30,12,44425,7478,56,22,11,7,0,0,30,12
318,SUZSODING,2,16,1,12,4,1,win,7825,978.125,1,103874,0,103874,-250,14934,0,43,8,43,0,33,1790,1695,0,86,3,1,90,0,3881,7249,4,4,0,1,0,450,450,399,2700,b86a2b50c05d6b7082892ba1d65a3269451aa9f352135d331353cbee10f26a25,4,0,0,0,0,1,0,4,0,0,0,0,0,0,0,33,0,43,0,1,23,67,8170,103884,17,38,8,43,0,1,23,67
319,DOUYDON,2,16,1,12,4,0,loss,6520,815.000,0,54693,0,54693,-226,1578,0,31,6,31,0,6,900,1263,0,45,33,0,78,0,2089,6449,5,4,0,4,0,450,450,399,2700,b893ea74acfdb44768ff31b0788057d54e115d90d4aa481f00886cf590bea449,5,0,0,0,0,4,0,4,0,0,0,0,0,0,0,6,0,31,0,1,2,78,11039,54693,30,18,6,31,0,2,2,78
319,DOUYDON,2,16,1,12,4,1,ongoing,9600,1200.000,15190,68626,15190,68626,3330,1305,1,37,20,39,19,55,2149,2223,31,106,5,0,142,0,2209,9517,47,9,0,0,0,450,450,399,2700,9111a7de36744a11b13b8f30d6debf95380b27a04820e112354ac2f0a5a5275c,47,0,0,0,0,0,0,9,0,0,0,0,0,0,19,55,1,37,0,0,114,30,41647,73816,21,77,20,39,0,0,114,30
320,SHIOXMAR,0,16,32,32,1,0,loss,2853,356.625,0,5212,0,5212,8550,12253,0,0,11,29,0,0,0,0,0,1,55,0,56,2537,2537,2537,0,0,0,0,1,225,225,399,2700,673f14d85c8d315f95e267afefb222ffee30f030fd9df11abf3dc12c1b24d74e,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,9,17330,21261,27,8,11,29,0,0,4,9
320,SHIOXMAR,0,16,32,32,1,1,win,4807,600.875,0,14598,0,14598,205295,11793,0,0,29,13,0,0,0,0,0,3,113,0,116,4569,4569,4569,0,0,0,0,1,225,225,399,2700,dad2695f2bd4b2ab9545880a07d20812ffded938cbbacdb83ba660ab13e98684,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,62,28,21062,36342,10,68,29,13,0,0,62,28
321,HURTUSLUG,0,16,32,32,1,0,win,4577,572.125,42549,0,42549,0,9610,168392,0,0,32,18,0,0,0,0,12,0,114,0,126,4377,4377,4377,0,0,0,0,1,225,225,399,2700,4d376653deea8bedf393b42dd13732a2615c58bb04b167da4d49a383337b1a2f,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,56,63,53651,15479,68,8,32,19,0,0,56,63
321,HURTUSLUG,0,16,32,32,1,1,loss,3405,425.625,16220,0,16220,0,4481,26657,0,0,28,4,0,0,0,0,1,0,9,0,10,3169,3169,3169,0,0,0,0,1,225,225,399,2700,acdb9537327f98cf0f08df730fa2d1008c3efbefc179f99b6531d1b95f368256,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,22896,6270,10,4,28,4,0,0,2,1
322,JOSDIEHILL,0,16,32,32,1,0,win,3864,483.000,20459,0,20459,0,16658,149252,0,0,21,28,0,0,0,0,1,0,94,0,95,3641,3641,3641,0,0,0,0,1,225,225,399,2700,acd93136d12f78b43d6476823b275f15c777487a43325552d4a6147f2a132890,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29,48,46305,23161,83,11,21,28,0,0,29,48
322,JOSDIEHILL,0,16,32,32,1,1,win,3507,438.375,0,27824,0,27824,110492,5584,0,0,20,35,0,0,0,0,0,1,33,0,34,3281,3281,3281,0,0,0,0,1,225,225,399,2700,da9a199c7580773838bb2e169e1be0e5bb8bf321ae2701013c4219375210d059,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42,30,15007,41879,23,64,21,35,0,0,42,30
323,TIMQUEMET,0,16,32,32,1,0,loss,2849,356.125,0,846,0,846,38857,4478,0,0,16,31,0,0,0,0,0,1,74,0,75,2489,2489,2489,0,0,0,0,1,225,225,399,2700,8f75b4af97670839cb15a9ac206175ffad94f69364c9ffba7b2eb07a63dde6ea,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,23298,23901,42,9,16,31,0,0,0,1
323,TIMQUEMET,0,16,32,32,1,1,win,4742,592.750,0,24006,0,24006,203055,8923,0,0,32,34,0,0,0,0,0,16,160,0,176,4529,4529,4529,0,0,0,0,1,225,225,399,2700,84b389905a7a329f9fb43a14bea48cd8ab365d9db78aa035e73a1052799a5529,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,56,30,30895,56990,12,81,32,34,0,0,56,30
324,CALUER,0,16,32,32,1,0,win,3276,409.500,8668,0,8668,0,45501,25308,0,0,18,29,0,0,0,0,1,0,113,0,114,3017,3017,3017,0,0,0,0,1,225,225,399,2700,fd56c2dc03464727b13fd6fe09e099894efa81f0dbd76a0602ca3bd797a104fe,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,23,29828,20160,65,11,18,30,0,0,10,23
324,CALUER,0,16,32,32,1,1,loss,3067,383.375,12774,0,12774,0,4136,25804,0,0,25,5,0,0,0,0,2,0,17,0,19,2857,2857,2857,0,0,0,0,1,225,225,399,2700,fe4016e92cbe682b0af2190bffa87b82c8282605edc6ff147082f30e88399a7c,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,5,18900,6929,9,4,25,5,0,0,4,5
325,SCODEING,2,18,2,2,1,0,ongoing,9600,1200.000,146775,92258,146775,92258,5276,247330,75,43,80,68,16,8,0,0,103,76,0,0,179,0,0,0,0,0,0,0,0,225,225,399,2700,855b7a6009ea5a8845d55ecf96278c56b9c23bef32f50840a517cbce12207833,0,0,2,0,0,0,0,0,0,0,0,0,0,0,16,8,75,43,0,0,42,84,147183,153640,20,15,80,68,0,0,42,84
325,SCODEING,2,18,2,2,1,1,ongoing,9600,1200.000,66963,122133,66963,122133,150619,17905,24,59,57,59,13,62,0,0,55,131,2,0,188,0,0,0,0,0,0,0,0,225,225,399,2700,eb72422b3524dd61030bcb43bc7a8b8525047a5cce4e2a69666101c38395823a,0,0,7,6,0,0,0,0,0,0,0,0,0,0,13,62,24,59,0,0,64,20,130777,122133,27,66,57,59,0,0,64,20
326,SWADIORD,2,18,2,2,1,0,loss,6030,753.750,0,162834,0,162834,-250,102679,0,87,3,87,0,4,0,0,0,108,4,0,112,0,0,0,0,0,0,0,0,225,225,399,2700,4c4a8feff6dfbde484fead3a50103655395ac1dc685ef03b7d7b01802bc7e9fb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,87,0,0,6,49,3111,163031,30,10,3,87,0,0,6,49
326,SWADIORD,2,18,2,2,1,1,ongoing,9600,1200.000,26162,97667,26162,97667,45120,8368,27,49,38,49,2,17,0,0,38,71,9,0,118,0,0,0,0,0,0,0,0,225,225,399,2700,9d6b04d0a49760a12f523f1a631f068a4cf95665515e28f10020c58924cdd42b,0,0,1,4,0,0,0,0,0,0,0,0,0,0,2,17,27,49,0,0,13,72,53407,97667,21,21,38,49,0,0,13,72
327,KILLWILCON,2,18,2,2,1,0,ongoing,9600,1200.000,95624,47075,95624,47075,15389,142184,48,32,48,40,33,5,0,0,88,51,9,0,148,0,0,0,0,0,0,0,0,225,225,399,2700,d06463cd9e981708567fd62f81a0b6dcd246774f23aadc91ab1da59f7da4abd3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,33,5,48,32,0,0,25,51,95758,92315,58,13,48,40,0,0,25,51
327,KILLWILCON,2,18,2,2,1,1,ongoing,9600,1200.000,160437,30352,160437,30352,192958,2771,70,12,72,13,4,37,0,0,90,54,4,0,148,0,0,0,0,0,0,0,0,225,225,399,2700,84dc9338dd6984bb14e67fd548ea4f907418ed33667abb7810092af36cadca77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,37,69,12,0,0,73,5,179783,30352,16,38,73,13,0,0,73,5
328,EOAINGILL,2,18,2,2,1,0,ongoing,9600,1200.000,23784,158818,23784,158818,3970,211599,11,70,13,73,43,5,0,0,57,93,5,0,155,0,0,0,0,0,0,0,0,225,225,399,2700,5ca3a692f1a3ccb963bb9b69a2b84b2ffbff7e118393a4a6c39205e9be63ee6e,0,0,6,0,0,0,0,0,0,0,0,0,0,0,43,5,11,70,0,0,9,65,33771,166988,46,11,13,73,0,0,9,65
328,EOAINGILL,2,18,2,2,1,1,ongoing,9600,1200.000,9477,83149,9477,83149,61535,5072,15,38,29,38,10,70,0,0,38,125,1,0,164,0,0,0,0,0,0,0,0,225,225,399,2700,cd9a1cfce13156686d06389281e2114ee2df45e6b60558001a01a79beec1abea,0,0,4,7,0,0,0,0,0,0,0,0,0,0,11,70,15,38,0,0,61,62,49832,83149,16,74,29,38,0,0,61,62
329,BURIHILL,2,18,2,2,1,0,ongoing,9600,1200.000,70954,107296,70954,107296,15218,202670,35,46,35,57,60,3,0,0,104,70,13,0,187,0,0,0,0,0,0,0,0,225,225,399,2700,be3835097bba90aa2037acc7c4b748866825183cba5a07efda19020c0fb612e4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,60,3,35,46,0,0,42,70,71286,129993,72,17,35,57,0,0,42,70
329,BURIHILL,2,18,2,2,1,1,ongoing,9600,1200.000,155634,42902,155634,42902,206764,5188,66,21,79,21,8,53,0,0,96,78,4,0,178,0,0,0,0,0,0,0,0,225,225,399,2700,bda147f38d8256cd7b7459f84ed2115aea76c02e63490e6b8799b3603be3a19d,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,53,66,21,0,0,72,8,172235,42902,19,56,79,21,0,0,72,8
330,MORCEMET,0,16,63,63,1,0,win,7969,996.125,28487,0,28487,0,10346,-250,0,0,28,30,0,0,0,0,1,0,137,0,138,7721,609,7721,78,22,0,17,1,225,45,399,2700,f5330b89e64e6d2e5d1b94ea179a61764baf5c738cbb4cf0416bc571a184b048,33,45,0,1,8,9,0,22,0,0,1,0,0,0,0,0,0,0,0,0,125,259,55197,33909,109,24,28,30,1,4,125,259
